,표준ID,정류장명,ARS-ID,X좌표,Y좌표,gu
395,101000026,숭례문,2121,126.9744042993,37.5587327085,중구
396,101000027,숭례문,2122,126.97402,37.558487,중구
397,101000028,숭례문,2123,126.973698264,37.557960316,중구
398,101000029,남대문시장악세사리전문상가,2124,126.9762051934,37.5586132397,중구
399,101000030,숭례문남산방향,2125,126.9756720863,37.5585581643,중구
400,101000031,남대문시장,2126,126.9800597585,37.561191081,중구
401,101000032,북창동.남대문시장,2127,126.97792,37.561175,중구
402,101000033,시청앞,2128,126.9765581213,37.5623244458,중구
403,101000034,삼성본관앞,2131,126.9759075283,37.5620517519,중구
404,101000035,시청앞,2132,126.9761427477,37.5627627622,중구
405,101000036,서소문,2133,126.9748872517,37.5632067407,중구
406,101000037,서소문,2134,126.9753398851,37.5636754044,중구
407,101000038,시청.서소문청사,2135,126.9749539314,37.5635248407,중구
408,101000039,서울신문사,2137,126.9773647051,37.5683632936,중구
409,101000040,우리은행종로지점,2139,126.9829289124,37.5675190047,중구
410,101000041,롯데백화점,2140,126.9820649381,37.5644917964,중구
411,101000042,해운센터.롯데영프라자,2141,126.9815478394,37.5628907847,중구
412,101000043,롯데영프라자,2142,126.982008,37.562885,중구
413,101000045,신세계앞,2144,126.981512142,37.5607641991,중구
414,101000046,남대문시장.회현역,2145,126.9777650546,37.5582675237,중구
415,101000047,남대문시장.회현역,2146,126.9784645011,37.5584920257,중구
416,101000048,남산3호터널,2147,126.982669512,37.558455773,중구
417,101000049,남산3호터널,2148,126.9827190831,37.5594623018,중구
418,101000050,명동입구,2149,126.9852407503,37.5606538896,중구
419,101000051,퇴계로2가.명동역,2150,126.9844913623,37.5608934844,중구
420,101000052,퇴계로3가.한옥마을.한국의집,2151,126.9917289172,37.5612168046,중구
421,101000053,퇴계로3가.한옥마을.한국의집,2152,126.9924839556,37.5608717364,중구
422,101000054,충무로역2번출구.대한극장앞,2153,126.9949175906,37.5612232926,중구
423,101000055,충무로역8번출구.대한극장앞,2154,126.9965577393,37.5619180947,중구
424,101000056,초동,2155,126.9931119513,37.5633461766,중구
425,101000057,을지로입구.로얄호텔,2156,126.9853902774,37.5658757422,중구
426,101000058,을지로입구.시청입구,2157,126.9811712097,37.5661382638,중구
427,101000059,을지로2가.기업은행본점.서울노동청,2158,126.9865233528,37.566246226,중구
428,101000060,을지로2가.파인에비뉴,2159,126.9888281722,37.5660094793,중구
429,101000061,을지로3가,2160,126.9903755882,37.5663556351,중구
430,101000062,을지로3가,2161,126.9913276421,37.5661205237,중구
431,101000063,을지로4가,2162,126.9962179152,37.5666470197,중구
432,101000064,을지로4가.베스트웨스턴국도,2163,126.9968473297,37.5664010399,중구
433,101000065,중구청앞.덕수중학교,2164,126.9981401348,37.5647745951,중구
434,101000066,을지로5가,2165,126.999258524,37.5668182855,중구
435,101000067,을지로5가.중부시장,2166,127.0011150411,37.5666200422,중구
436,101000068,방산시장.훈련원종합체육관,2167,127.0024044565,37.5679608485,중구
437,101000069,을지로5가.훈련원종합체육관,2168,127.0025945654,37.5658243542,중구
438,101000070,을지로6가.국립중앙의료원,2169,127.006377762,37.5660747142,중구
439,101000071,광희동,2170,127.0072096931,37.5650528273,중구
440,101000072,광희동,2171,127.0079579375,37.5649951093,중구
441,101000073,을지로6가.국립중앙의료원,2172,127.0058434821,37.5664631128,중구
442,101000074,동대문역사문화공원,2173,127.0083555318,37.5673541422,중구
443,101000075,동대문역사문화공원,2174,127.0090234611,37.5676036956,중구
444,101000077,충무아트센터.스포츠센터.중부소방서,2177,127.0140458533,37.5651927824,중구
445,101000078,충무아트센터.스포츠센터.중부소방서,2178,127.0147408667,37.5650178857,중구
446,101000079,성동공업고등학교(무궁화회관),2179,127.0157558376,37.5683481924,중구
447,101000080,성동공업고등학교앞,2180,127.0161294881,37.5686950625,중구
448,101000081,신당역.중앙시장앞,2181,127.0187426545,37.5657282804,중구
449,101000082,신당역.중앙시장앞,2182,127.0194795301,37.5654920748,중구
450,101000083,성동고등학교,2183,127.022057125,37.5655637088,중구
451,101000084,성동고등학교,2184,127.0225482999,37.5651806516,중구
452,101000085,신당동떡볶이타운.중구여성플라자,2187,127.0150958594,37.5627660096,중구
453,101000086,신당동떡볶이타운.중구여성플라자,2188,127.0151908517,37.5623100443,중구
454,101000087,신당동.청구역,2189,127.0132161263,37.5589483023,중구
455,101000088,신당동.청구역,2190,127.0130316796,37.559257398,중구
456,101000089,약수역2번출구.가온도서관,2191,127.0111465614,37.5559812136,중구
457,101000090,약수역3번출구.약수하이츠,2192,127.0113796895,37.5557496102,중구
458,101000091,약수역4번출구.금호터널입구,2193,127.012012,37.553399,중구
459,101000092,약수역5번출구.금호터널입구,2194,127.0118693353,37.55292373,중구
460,101000093,약수역8번출구.신당사회복지관,2195,127.0099566945,37.5538646495,중구
461,101000094,약수역7번출구.약수동주민센터,2196,127.0092978444,37.5528509718,중구
462,101000095,송도병원앞,2197,127.0077186988,37.5502676468,중구
463,101000096,송도병원앞,2198,127.0073984027,37.550227118,중구
464,101000097,장충체육관앞,2201,127.0077840642,37.5584811178,중구
465,101000098,장충체육관앞,2202,127.0078281581,37.5580017329,중구
466,101000099,장충동.동국대입구,2203,127.0059098097,37.5606213237,중구
467,101000100,장충동.동국대입구,2204,127.0056290943,37.5606663921,중구
468,101000101,퇴계로6가,2205,127.0039664281,37.5633219814,중구
469,101000102,퇴계로6가,2206,127.0032725375,37.5635049245,중구
470,101000103,퇴계로5가.제일병원,2207,126.9999660413,37.5623804057,중구
471,101000104,퇴계로5가,2208,126.9998890677,37.5626876784,중구
472,101000105,국립극장.반얀트리호텔,2209,127.001094708,37.551481823,중구
473,101000106,국립극장.반얀트리호텔,2210,127.0009473128,37.5516853176,중구
474,101000107,청구역,2211,127.014656108,37.5599600605,중구
475,101000108,청구역,2212,127.014219181,37.5599303778,중구
476,101000109,동화동,2213,127.0183371082,37.5599370188,중구
477,101000110,동화동,2214,127.0182736903,37.5598126778,중구
478,101000111,백범광장,2215,126.980093,37.555737,중구
479,101000113,남대문경찰서,2218,126.9737449241,37.5540144353,중구
480,101000114,남대문시장앞.이회영활동터,2219,126.978580386,37.5609394169,중구
481,101000115,남산케이블카.남산산책로입구,2220,126.9839798009,37.5552651842,중구
482,101000116,서울애니메이션센터숭의여대,2221,126.9875026883,37.5586203825,중구
483,101000117,동대입구역.장충동,2222,127.0053855469,37.5581343304,중구
484,101000119,청계1가.광교,2224,126.9836249076,37.5684616458,중구
485,101000120,청계2가.삼일교,2225,126.9885301722,37.5678404706,중구
486,101000121,청계4가.배오개다리,2226,126.9971755363,37.5684843738,중구
487,101000122,청계5가.방산시장,2227,127.0006713113,37.5691385986,중구
488,101000123,청계6가.평화시장,2228,127.0044818377,37.5693746016,중구
489,101000124,청계7가.동평화.청평화시장,2229,127.0138508174,37.5695135434,중구
490,101000125,청계8가.영도교,2230,127.018825398,37.5706509342,중구
491,101000128,신한은행본점,2233,126.975585201,37.5611965482,중구
492,101000130,동대문역사문화공원,2235,127.0091092289,37.5654113309,중구
493,101000131,버티고개,2236,127.0060242348,37.5478041512,중구
494,101000132,버티고개,2237,127.0058182349,37.5474977891,중구
495,101000135,청계3가.세운교,2240,126.9938077118,37.5682058077,중구
496,101000136,청계6가.오간수교,2241,127.0090361408,37.5694851752,중구
497,101000137,충무로역.매일경제,2242,126.9933464247,37.5616007726,중구
498,101000141,을지로입구역.광교,2246,126.9824738253,37.567557685,중구
499,101000147,도로교통공단앞,2252,127.0247418084,37.5649390497,중구
500,101000148,명동국민은행앞,2253,126.9825866082,37.5645020967,중구
501,101000149,남산북측순환로입구,2254,126.9988218165,37.5506986166,중구
502,101000150,신당동삼성아파트,2255,127.0187298806,37.5585545048,중구
503,101000151,신당동대우푸르지오,2256,127.0191882415,37.5579233138,중구
504,101000152,황학동주민센터,2257,127.0234023516,37.5668556166,중구
505,101000153,신당초등학교앞,2258,127.0238272352,37.564476647,중구
506,101000154,금호베스트빌.삼성래미안아파트,2259,127.0241443772,37.5615426236,중구
507,101000155,금호베스트빌.삼성래미안아파트,2260,127.0243472269,37.5622544456,중구
508,101000156,도로교통공단후문,2261,127.0241144644,37.5644570923,중구
509,101000157,서대문경찰서.농협은행.유관순활동터,2262,126.9675115679,37.5652819605,중구
510,101000160,교육연구정보원,2269,126.9803184727,37.5544851841,중구
511,101000163,방산종합시장,2272,127.0019301271,37.5678058693,중구
512,101000164,황학동롯데캐슬,2273,127.0221630322,37.5715126997,중구
513,101000165,광희문.광희동사거리,2274,127.0086110484,37.5645499236,중구
514,101000166,광희문.광희동사거리,2275,127.0094396368,37.5643254882,중구
515,101000168,황학동롯데캐슬,2277,127.0232394785,37.5709448049,중구
516,101000173,남대문시장,2605,126.9788338327,37.5613170207,중구
517,101000226,광화문,2661,126.9767623328,37.568758756,중구
518,101000227,시청덕수궁,2662,126.97677807,37.565471574,중구
519,101000229,바비엥스위트,2664,126.9676372948,37.5651089852,중구
520,101000230,서울역,2665,126.9728595843,37.5578195556,중구
521,101000234,명동역.세종호텔,2669,126.9865842732,37.5610964868,중구
522,101000244,충무로역.호텔피제이,2679,126.9955605031,37.5617180187,중구
523,101000245,남대문시장,2680,126.9787309255,37.560967378,중구
524,101000246,이비스엠버서더호텔,2681,126.982612619,37.5646093306,중구
525,101000247,프레이저플레이스,2682,126.9692683016,37.5628476779,중구
526,101000248,바비엥스위트,13683,126.9673182162,37.5647772952,서대문구
527,101000250,서울역,2685,126.9713325533,37.5581165556,중구
528,101000252,신성시장앞,5118,127.0876755037,37.5583163621,광진구
529,101000254,한국은행.신세계앞,2278,126.9792899798,37.561408112,중구
530,101000255,토요코인호텔.이비스버젯호텔,2688,127.0089472544,37.5645913489,중구
531,101000256,을지로코업레지던스,2687,127.0053974501,37.5662333554,중구
532,101000257,아카시아호텔.웨스턴코업레지던스,2686,127.0034786985,37.5665506121,중구
533,101000258,서울기동대.광희초등학교,2279,127.0145727542,37.5678671611,중구
534,101000261,동대문디자인플라자,2280,127.0119962039,37.567700749,중구
535,101000262,서대문역사거리.농협중앙회,2281,126.9678855112,37.5669222408,중구
536,101000263,서울스퀘어앞,2282,126.97323173,37.555341632,중구
537,101000264,북창동.남대문시장,2283,126.9769187336,37.5608462911,중구
538,101000265,힐튼호텔,2285,126.976717,37.556568,중구
539,101000266,힐튼호텔,2284,126.9766258827,37.5561983921,중구
540,101000268,라마다.스위트호텔,2695,126.9720684843,37.5606109591,중구
541,101000269,서울역,2694,126.9720456834,37.5580158041,중구
542,101000270,밀레니엄힐튼호텔,2693,126.9759752961,37.5554665731,중구
543,101000271,약수역,2692,127.0098978294,37.5537889625,중구
544,101000273,앰배서더호텔,2652,127.0026102024,37.5597717116,중구
545,101000275,코리아나호텔,2643,126.9767760218,37.5684226513,중구
546,101000276,서소문KAL빌딩,2649,126.9746302112,37.5634526841,중구
547,101000277,롯데호텔,2639,126.9803053067,37.5658047183,중구
548,101000279,서울플라자호텔,2699,126.9779059345,37.564156195,중구
549,101000286,시청.서울신문사,2706,126.9773647244,37.568299316,중구
550,101000287,프레이저플레이스남대문,2708,126.9755365701,37.5610667807,중구
551,101000288,프레이저플레이스남대문,2707,126.9762665716,37.5613760047,중구
552,101000289,동대문역사문화공원,2709,127.009245066,37.5653851887,중구
553,101000290,시청앞.덕수궁,2286,126.9768355729,37.5662122834,중구
554,101000292,남대문세무서.국가인권위원회,2287,126.987866112,37.5650839621,중구
555,101000293,장충문화체육센터.권기옥활동터,2288,127.0025921056,37.5601745008,중구
556,101000294,약수역1번출구,2199,127.0096865168,37.556408461,중구
557,101000295,약수역10번출구,2223,127.009322,37.556256,중구
558,101000296,동대문디자인플라자,2711,127.0094145732,37.5681390561,중구
559,101000297,더스프라지르서울동대문,2710,127.0073707299,37.5645013879,중구
560,101000298,웨스틴조선호텔,2640,126.979685306,37.5642485497,중구
561,101000299,베이튼호텔,2712,127.0026364414,37.5649993215,중구
562,101000300,써미트호텔,2111,127.0067839769,37.5624042727,중구
563,101000301,시청광장,2641,126.9787630365,37.5652072923,중구
564,101000303,서울시청,2100,126.9806320857,37.5661382638,중구
565,101000304,서대문역사거리,13047,126.966565,37.565579,서대문구
566,101000305,서대문역사거리,1006,126.966893,37.566137,종로구
567,101000307,청계2가교차로,1237,126.9878778705,37.5684809008,종로구
568,101900001,응봉근린공원.금호산,2518,127.0170566338,37.5537755301,성동구
569,101900002,신금호파크자이아파트후문,2517,127.0172165788,37.5553289935,중구
570,101900003,한국경제신문사,2516,126.9679526472,37.5609334062,중구
571,101900004,염천교,2513,126.9709923515,37.5597519575,중구
572,101900005,신당역하나은행,2510,127.0215804936,37.5653655565,중구
573,101900006,프레스센터,2507,126.9774317996,37.5673567863,중구
574,101900007,숭례문앞,2506,126.9762857869,37.5614634146,중구
