,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명,gu
220,SEB119900277,사당5동주민센터,,,,37.484976,126.9674276,2021/09/16 07:31:03,20999.0,11,서울특별시,동작구
221,SEB119900306,정금마을,,,,37.493744,126.9812425,2021/09/16 07:31:03,20498.0,11,서울특별시,동작구
222,SEB119900199,정금마을,,,,37.4942912,126.9824785,2021/09/16 07:31:03,20701.0,11,서울특별시,동작구
223,SEB119900183,삼거리,,,,37.4855349,126.9684496,2021/09/16 07:31:03,20747.0,11,서울특별시,동작구
224,SEB119900063,보라매공원입구,,,,37.4968672,126.9178883,2021/09/16 07:31:03,20527.0,11,서울특별시,동작구
225,SEB119900030,대림아파트후문.성남중.고교,,,,37.5056747,126.9248146,2021/09/16 07:31:03,20569.0,11,서울특별시,동작구
226,SEB119000010,노량진수산시장.CTS기독교TV,,,,37.51348,126.9388655,2021/09/16 07:31:03,20010.0,11,서울특별시,동작구
227,SEB119900022,이수역,,,,37.484686,126.98046,2021/09/16 07:31:03,20578.0,11,서울특별시,동작구
228,SEB119000112,중앙대중문,,,,37.5066853,126.9571485,2021/09/16 07:31:03,20205.0,11,서울특별시,동작구
229,SEB119900256,극동상가,,,,37.4916872,126.9740958,2021/09/16 07:31:03,20502.0,11,서울특별시,동작구
230,SEB119900019,빙수골마을공원,,,,37.4965518,126.9321116,2021/09/16 07:31:03,20581.0,11,서울특별시,동작구
231,SEB119900096,새소망교회,,,,37.5062095,126.9415658,2021/09/16 07:31:03,20906.0,11,서울특별시,동작구
232,SEB119900228,숭의여중고교.공군항공안전단,,,,37.5079992,126.9301467,2021/09/16 07:31:03,20939.0,11,서울특별시,동작구
233,SEB119900240,방범초소,,,,37.4943394,126.9436276,2021/09/16 07:31:03,20924.0,11,서울특별시,동작구
234,SEB119900009,이화약국,,,,37.5049512,126.9505374,2021/09/16 07:31:03,20596.0,11,서울특별시,동작구
235,SEB119900093,신대방삼거리역.성대시장,,,,37.4982254,126.9279311,2021/09/16 07:31:03,20909.0,11,서울특별시,동작구
236,SEB119900201,삼거리우편물취급소,,,,37.4842177,126.9772691,2021/09/16 07:31:03,20698.0,11,서울특별시,동작구
237,SEB119000085,남성역,,,,37.4849291,126.9707465,2021/09/16 07:31:03,20178.0,11,서울특별시,동작구
238,SEB119900121,건영아파트후문,,,,37.5078063,126.9515026,2021/09/16 07:31:03,20872.0,11,서울특별시,동작구
239,SEB119900186,대방역1번출구,,,,37.5130699,126.9274282,2021/09/16 07:31:03,20741.0,11,서울특별시,동작구
240,SEB119900116,범한택시,,,,37.5000612,126.9240183,2021/09/16 07:31:03,20880.0,11,서울특별시,동작구
241,SEB119900233,삼일초등학교앞,,,,37.4881057,126.9756632,2021/09/16 07:31:03,20931.0,11,서울특별시,동작구
242,SEB119000100,청화병원,,,,37.507245,126.9400798,2021/09/16 07:31:03,20193.0,11,서울특별시,동작구
243,SEB119900182,대림아파트후문,,,,37.4884618,126.9725906,2021/09/16 07:31:03,20751.0,11,서울특별시,동작구
244,SEB119000020,서울지방병무청앞,,,,37.506935,126.923275,2021/09/16 07:31:03,20106.0,11,서울특별시,동작구
245,SEB119900192,천주교,,,,37.4834269,126.9670879,2021/09/16 07:31:03,20727.0,11,서울특별시,동작구
246,SEB119900125,강현중학교.동작청소년문화의집,,,,37.5028636,126.9344823,2021/09/16 07:31:03,20868.0,11,서울특별시,동작구
247,SEB119000050,서울공업고등학교,,,,37.4997142,126.9224285,2021/09/16 07:31:03,20143.0,11,서울특별시,동작구
248,SEB119900080,달마사,,,,37.4996331,126.960923,2021/09/16 07:31:03,20505.0,11,서울특별시,동작구
249,SEB119900181,상도브라운스톤,,,,37.5052861,126.9438049,2021/09/16 07:31:03,20756.0,11,서울특별시,동작구
250,SEB119000290,노들역앞,,,,37.5132618,126.9522638,2021/09/16 07:31:03,20247.0,11,서울특별시,동작구
251,SEB119000319,사당롯데캐슬골든포레.사당해그린,,,,37.4930149,126.9625058,2021/09/16 07:31:03,20254.0,11,서울특별시,동작구
252,SEB119000061,상도노빌리티아파트,,,,37.5047608,126.9457915,2021/09/16 07:31:03,20154.0,11,서울특별시,동작구
253,SEB119000132,동작역.국립현충원,,,,37.5027019,126.9765509,2021/09/16 07:31:03,20230.0,11,서울특별시,동작구
254,SEB119900159,LG아파트상가,,,,37.4886009,126.9635608,2021/09/16 07:31:03,20823.0,11,서울특별시,동작구
255,SEB119900002,상도은빛어르신복지관.터널경로당,,,,37.5065716,126.9512512,2021/09/16 07:31:03,20676.0,11,서울특별시,동작구
256,SEB119900069,삼성래미안아파트,,,,37.4981241,126.959194,2021/09/16 07:31:03,20520.0,11,서울특별시,동작구
257,SEB121000314,동작대교전망카페,,,,37.5057628,126.9802792,2021/09/16 07:31:03,22396.0,11,서울특별시,동작구
258,SEB119900276,삼호.오네뜨아파트,,,,37.4866037,126.9653451,2021/09/16 07:31:03,20998.0,11,서울특별시,동작구
259,SEB119900143,숭실대후문,,,,37.4950484,126.9611601,2021/09/16 07:31:03,20845.0,11,서울특별시,동작구
260,SEB119900291,상도감리교회.보건소,,,,37.5054948,126.9413118,2021/09/16 07:31:03,20972.0,11,서울특별시,동작구
261,SEB119000005,보라매역.동작세무서,,,,37.4981412,126.9201964,2021/09/16 07:31:03,20005.0,11,서울특별시,동작구
262,SEB119000103,중앙대학교,,,,37.5083452,126.9614382,2021/09/16 07:31:03,20196.0,11,서울특별시,동작구
263,SEB119900112,상도역7호선,,,,37.5029069,126.9470766,2021/09/16 07:31:03,20884.0,11,서울특별시,동작구
264,SEB119900158,신동아아파트701동앞,,,,37.5074809,126.9432253,2021/09/16 07:31:03,20824.0,11,서울특별시,동작구
265,SEB119900132,충남정육점,,,,37.499145,126.9399946,2021/09/16 07:31:03,20858.0,11,서울특별시,동작구
266,SEB119900313,현대2차아파트후문,,,,37.5107026,126.9319269,2021/09/16 07:31:03,20501.0,11,서울특별시,동작구
267,SEB119900180,대림아파트,,,,37.50518,126.946671,2021/09/16 07:31:03,20789.0,11,서울특별시,동작구
268,SEB119900018,중앙대병원후문.흑석시장,,,,37.5069134,126.9617387,2021/09/16 07:31:03,20582.0,11,서울특별시,동작구
269,SEB119900314,현대2차아파트후문,,,,37.5110632,126.9321404,2021/09/16 07:31:03,20515.0,11,서울특별시,동작구
270,SEB119900246,7호선장승배기역2번출구,,,,37.503932,126.9389672,2021/09/16 07:31:03,20704.0,11,서울특별시,동작구
271,SEB119000052,대림초등학교,,,,37.4996077,126.926481,2021/09/16 07:31:03,20145.0,11,서울특별시,동작구
272,SEB119000101,중앙대학교,,,,37.5078333,126.9613548,2021/09/16 07:31:03,20194.0,11,서울특별시,동작구
273,SEB119900136,현명약국,,,,37.5044966,126.9365066,2021/09/16 07:31:03,20854.0,11,서울특별시,동작구
274,SEB119900271,신대방1동주민센터,,,,37.4872123,126.9097457,2021/09/16 07:31:03,20923.0,11,서울특별시,동작구
275,SEB119900084,아카데미타워,,,,37.4912126,126.9244163,2021/09/16 07:31:03,20919.0,11,서울특별시,동작구
276,SEB119900307,이수힐스테이트,,,,37.4941844,126.9797405,2021/09/16 07:31:03,20499.0,11,서울특별시,동작구
277,SEB119000007,현대아파트,,,,37.513174,126.931437,2021/09/16 07:31:03,20007.0,11,서울특별시,동작구
278,SEB119900120,강남교회.오거리,,,,37.5102462,126.9447876,2021/09/16 07:31:03,20874.0,11,서울특별시,동작구
279,SEB119000107,상도2동아이파크.포스코더샵아파트,,,,37.5012155,126.9413548,2021/09/16 07:31:03,20200.0,11,서울특별시,동작구
280,SEB119900026,국민은행4번출구,,,,37.504481,126.9377214,2021/09/16 07:31:03,20574.0,11,서울특별시,동작구
281,SEB119000123,서울특별시.보라매병원,,,,37.4926623,126.9244081,2021/09/16 07:31:03,20217.0,11,서울특별시,동작구
282,SEB119900265,주공아파트.남도학숙,,,,37.5087023,126.9289889,2021/09/16 07:31:03,20590.0,11,서울특별시,동작구
283,SEB119000080,사당5치안센터,,,,37.4890277,126.9656493,2021/09/16 07:31:03,20173.0,11,서울특별시,동작구
284,SEB119900213,동아아파트,,,,37.4963534,126.9401507,2021/09/16 07:31:03,20955.0,11,서울특별시,동작구
285,SEB119000008,현대아파트.유한양행,,,,37.5132368,126.9323737,2021/09/16 07:31:03,20008.0,11,서울특별시,동작구
286,SEB119900049,신남성초교후문,,,,37.4890283,126.9645998,2021/09/16 07:31:03,20547.0,11,서울특별시,동작구
287,SEB119900286,흑석역,,,,37.509106,126.9623337,2021/09/16 07:31:03,20983.0,11,서울특별시,동작구
288,SEB119900295,푸르지오후문,,,,37.5015097,126.9644032,2021/09/16 07:31:03,20967.0,11,서울특별시,동작구
289,SEB119900141,국민은행,,,,37.5044197,126.9375688,2021/09/16 07:31:03,20847.0,11,서울특별시,동작구
290,SEB119900268,홍원사,,,,37.5039451,126.9241422,2021/09/16 07:31:03,20873.0,11,서울특별시,동작구
291,SEB119000022,대방역,,,,37.5125881,126.9263634,2021/09/16 07:31:03,20108.0,11,서울특별시,동작구
292,SEB119900217,사자암,,,,37.4937167,126.9364049,2021/09/16 07:31:03,20951.0,11,서울특별시,동작구
293,SEB119000054,성대시장,,,,37.4999961,126.9309085,2021/09/16 07:31:03,20147.0,11,서울특별시,동작구
294,SEB119900290,경동아파트,,,,37.5094841,126.9537175,2021/09/16 07:31:03,20979.0,11,서울특별시,동작구
295,SEB119000066,상도터널상도동,,,,37.5038586,126.949519,2021/09/16 07:31:03,20159.0,11,서울특별시,동작구
296,SEB119000060,동작문화복지센터.동작보건소,,,,37.505277,126.941899,2021/09/16 07:31:03,20153.0,11,서울특별시,동작구
297,SEB119900106,현진빌라.고마트,,,,37.4972109,126.9430023,2021/09/16 07:31:03,20892.0,11,서울특별시,동작구
298,SEB119900086,동양아파트,,,,37.4996661,126.9597101,2021/09/16 07:31:03,20917.0,11,서울특별시,동작구
299,SEB119900202,경문고등학교,,,,37.4901289,126.9823279,2021/09/16 07:31:03,20697.0,11,서울특별시,동작구
300,SEB119900262,신남성초교입구,,,,37.4879028,126.9645031,2021/09/16 07:31:03,20812.0,11,서울특별시,동작구
301,SEB119900007,현대한의원,,,,37.5001592,126.9325619,2021/09/16 07:31:03,20599.0,11,서울특별시,동작구
302,SEB119000049,예술인마을,,,,37.4760492,126.972845,2021/09/16 07:31:03,20142.0,11,서울특별시,동작구
303,SEB119900058,화성목욕탕,,,,37.4996265,126.9406672,2021/09/16 07:31:03,20536.0,11,서울특별시,동작구
304,SEB119900210,보문사,,,,37.4961868,126.9385856,2021/09/16 07:31:03,20958.0,11,서울특별시,동작구
305,SEB119900195,남성초등학교.사당청소년문화의집,,,,37.4861375,126.9749763,2021/09/16 07:31:03,20706.0,11,서울특별시,동작구
306,SEB119900109,밤골,,,,37.5018096,126.9458004,2021/09/16 07:31:03,20888.0,11,서울특별시,동작구
307,SEB119900067,당곡중.고등학교,,,,37.4929709,126.9354612,2021/09/16 07:31:03,20522.0,11,서울특별시,동작구
308,SEB119900054,롯데캐슬아파트,,,,37.4968433,126.9430908,2021/09/16 07:31:03,20540.0,11,서울특별시,동작구
309,SEB119900076,행복유치원,,,,37.4963336,126.9405489,2021/09/16 07:31:03,20510.0,11,서울특별시,동작구
310,SEB119900090,부강탕,,,,37.5045473,126.9459783,2021/09/16 07:31:03,20913.0,11,서울특별시,동작구
311,SEB119900004,7호선신대방삼거리역2번출구.국민은행,,,,37.4987747,126.9287042,2021/09/16 07:31:03,20674.0,11,서울특별시,동작구
312,SEB119000296,사당동대아신협앞,,,,37.4832641,126.9761194,2021/09/16 07:31:03,20252.0,11,서울특별시,동작구
313,SEB119900187,삼일공원,,,,37.4869726,126.974016,2021/09/16 07:31:03,20732.0,11,서울특별시,동작구
314,SEB119900117,우성아파트,,,,37.5083026,126.9469766,2021/09/16 07:31:03,20878.0,11,서울특별시,동작구
315,SEB119000037,비계,,,,37.506437,126.9685844,2021/09/16 07:31:03,20130.0,11,서울특별시,동작구
316,SEB119000035,흑석동명수대현대아파트,,,,37.507269,126.9664429,2021/09/16 07:31:03,20128.0,11,서울특별시,동작구
317,SEB119900042,성남중고,,,,37.5045784,126.9253134,2021/09/16 07:31:03,20555.0,11,서울특별시,동작구
318,SEB119900229,장성교회,,,,37.5074026,126.9398308,2021/09/16 07:31:03,20938.0,11,서울특별시,동작구
319,SEB119900060,삼일공원,,,,37.486851,126.9738555,2021/09/16 07:31:03,20533.0,11,서울특별시,동작구
320,SEB119900029,구동사무소,,,,37.4961096,126.9324298,2021/09/16 07:31:03,20570.0,11,서울특별시,동작구
321,SEB118900115,신대방1동경남아파트,,,,37.4899319,126.907561,2021/09/16 07:31:03,19838.0,11,서울특별시,동작구
322,SEB119900153,신동아관리사무소,,,,37.5083076,126.9440017,2021/09/16 07:31:03,20832.0,11,서울특별시,동작구
323,SEB119900305,정금마을,,,,37.4938386,126.9812176,2021/09/16 07:31:03,20978.0,11,서울특별시,동작구
324,SEB119900209,사당1동주민센터입구,,,,37.4840873,126.9787425,2021/09/16 07:31:03,20959.0,11,서울특별시,동작구
325,SEB119900094,중앙대부속초등학교.롯데캐슬에듀포레,,,,37.5051703,126.9608329,2021/09/16 07:31:03,20908.0,11,서울특별시,동작구
326,SEB119900039,동작삼일수영장,,,,37.4873936,126.9747984,2021/09/16 07:31:03,20559.0,11,서울특별시,동작구
327,SEB119900160,신동아아파트,,,,37.4900072,126.9765786,2021/09/16 07:31:03,20822.0,11,서울특별시,동작구
328,SEB119900235,보라매공원입구,,,,37.496565,126.9173899,2021/09/16 07:31:03,20929.0,11,서울특별시,동작구
329,SEB119000082,총신대,,,,37.487752,126.9664052,2021/09/16 07:31:03,20175.0,11,서울특별시,동작구
330,SEB119900025,빙수골공영주차장,,,,37.4952795,126.932158,2021/09/16 07:31:03,20575.0,11,서울특별시,동작구
331,SEB119000076,숭실대정문앞,,,,37.49515,126.957055,2021/09/16 07:31:03,20169.0,11,서울특별시,동작구
332,SEB119000295,대방역1번출구앞,,,,37.5131277,126.9276883,2021/09/16 07:31:03,20248.0,11,서울특별시,동작구
333,SEB119900122,계령약국,,,,37.4991701,126.9331136,2021/09/16 07:31:03,20871.0,11,서울특별시,동작구
334,SEB119900156,노들역.노량진교회,,,,37.512313,126.9545381,2021/09/16 07:31:03,20508.0,11,서울특별시,동작구
335,SEB119000006,강남중학교,,,,37.5037895,126.9218983,2021/09/16 07:31:03,20006.0,11,서울특별시,동작구
336,SEB119000063,상도터널노량진동,,,,37.5121264,126.9543267,2021/09/16 07:31:03,20156.0,11,서울특별시,동작구
337,SEB119900027,국사봉중학교,,,,37.4931806,126.943728,2021/09/16 07:31:03,20573.0,11,서울특별시,동작구
338,SEB119900010,중앙대후문,,,,37.5050011,126.952862,2021/09/16 07:31:03,20595.0,11,서울특별시,동작구
339,SEB119000033,흑석역.명수대현대아파트,,,,37.5074984,126.9650447,2021/09/16 07:31:03,20126.0,11,서울특별시,동작구
340,SEB119000069,상도동중앙하이츠빌.상도전통시장,,,,37.4988131,126.951185,2021/09/16 07:31:03,20162.0,11,서울특별시,동작구
341,SEB119900008,숭의여중.고교,,,,37.5079144,126.9299522,2021/09/16 07:31:03,20598.0,11,서울특별시,동작구
342,SEB119000115,신대방역,,,,37.487553,126.9122534,2021/09/16 07:31:03,20208.0,11,서울특별시,동작구
343,SEB119900285,중앙대병원,,,,37.5074356,126.9603641,2021/09/16 07:31:03,20984.0,11,서울특별시,동작구
344,SEB119900315,롯데캐슬,,,,37.4898234,126.9712716,2021/09/16 07:31:03,20526.0,11,서울특별시,동작구
345,SEB119900318,로고스교회,,,,37.4976031,126.9318185,2021/09/16 07:31:03,20531.0,11,서울특별시,동작구
346,SEB119900047,현대아이파크,,,,37.5008885,126.9416027,2021/09/16 07:31:03,20549.0,11,서울특별시,동작구
347,SEB119900254,노들역5번출구,,,,37.5122904,126.9521592,2021/09/16 07:31:03,20787.0,11,서울특별시,동작구
348,SEB119900147,주택가,,,,37.505504,126.9364798,2021/09/16 07:31:03,20840.0,11,서울특별시,동작구
349,SEB119900232,동작경희병원,,,,37.5028527,126.9360217,2021/09/16 07:31:03,20932.0,11,서울특별시,동작구
350,SEB119900082,삼성래미안.롯데캐슬,,,,37.4897032,126.9709674,2021/09/16 07:31:03,20503.0,11,서울특별시,동작구
351,SEB119900016,주택가,,,,37.50536,126.9368294,2021/09/16 07:31:03,20585.0,11,서울특별시,동작구
352,SEB119900105,중앙대후문,,,,37.5050129,126.9539815,2021/09/16 07:31:03,20893.0,11,서울특별시,동작구
353,SEB119900189,상도2동주민센터,,,,37.5050526,126.9417827,2021/09/16 07:31:03,20730.0,11,서울특별시,동작구
354,SEB119000064,상도터널노량진동,,,,37.5120063,126.9536978,2021/09/16 07:31:03,20157.0,11,서울특별시,동작구
355,SEB119900193,신동아정문,,,,37.5101499,126.9512523,2021/09/16 07:31:03,20726.0,11,서울특별시,동작구
356,SEB119900312,사당솔밭도서관,,,,37.4840171,126.967056,2021/09/16 07:31:03,20494.0,11,서울특별시,동작구
357,SEB119900068,충남정육점,,,,37.4989765,126.9399699,2021/09/16 07:31:03,20521.0,11,서울특별시,동작구
358,SEB119000109,중앙대후문,,,,37.5048082,126.9536355,2021/09/16 07:31:03,20202.0,11,서울특별시,동작구
359,SEB119900101,중앙대정문,,,,37.5067437,126.9582233,2021/09/16 07:31:03,20898.0,11,서울특별시,동작구
360,SEB119000108,신상도초등학교,,,,37.4990882,126.9437112,2021/09/16 07:31:03,20201.0,11,서울특별시,동작구
361,SEB119900198,동작고등학교,,,,37.4815722,126.9664442,2021/09/16 07:31:03,20702.0,11,서울특별시,동작구
362,SEB119900284,상도역1번출구,,,,37.5025855,126.9478369,2021/09/16 07:31:03,20985.0,11,서울특별시,동작구
363,SEB119900283,양녕공영주차장,,,,37.4968639,126.9358311,2021/09/16 07:31:03,20989.0,11,서울특별시,동작구
364,SEB119000009,노량진수산시장.CTS기독교TV,,,,37.513423,126.938456,2021/09/16 07:31:03,20009.0,11,서울특별시,동작구
365,SEB119000040,동작역.국립현충원,,,,37.5024209,126.9769231,2021/09/16 07:31:03,20133.0,11,서울특별시,동작구
366,SEB119900113,안일약국,,,,37.4977616,126.9345557,2021/09/16 07:31:03,20883.0,11,서울특별시,동작구
367,SEB119900227,노량진신한은행,,,,37.5121553,126.9441708,2021/09/16 07:31:03,20941.0,11,서울특별시,동작구
368,SEB121000530,정금마을,,,,37.4932522,126.9828101,2021/09/16 07:31:03,22033.0,11,서울특별시,동작구
369,SEB119900275,신남성초교입구,,,,37.4877091,126.9645405,2021/09/16 07:31:03,20997.0,11,서울특별시,동작구
370,SEB119000095,보라매병원입구,,,,37.494757,126.927191,2021/09/16 07:31:03,20188.0,11,서울특별시,동작구
